user_id,timestamp,channel,funnel_stage
USER_2872,2026-03-08 03:17:00,Google Ads,click
USER_2894,2026-03-08 03:23:00,Google Ads,visit
USER_3213,2026-03-08 03:39:00,Google Ads,click
USER_1173,2026-03-08 03:43:00,Google Ads,click
USER_2614,2026-03-08 03:46:00,Google Ads,click
USER_1970,2026-03-08 03:53:00,Google Ads,signup
USER_1019,2026-03-08 04:11:00,Meta Ads,visit
USER_2431,2026-03-08 04:13:00,Google Ads,click
USER_2725,2026-03-08 04:24:00,Organic Search,visit
USER_1267,2026-03-08 04:33:00,Organic Search,click
USER_2151,2026-03-08 05:00:00,Google Ads,click
USER_2340,2026-03-08 05:01:00,Meta Ads,click
USER_1229,2026-03-08 05:12:00,Organic Search,click
USER_2393,2026-03-08 05:25:00,Meta Ads,visit
USER_2302,2026-03-08 05:26:00,Google Ads,click
USER_1012,2026-03-08 05:28:00,Meta Ads,visit
USER_2135,2026-03-08 06:07:00,Meta Ads,signup
USER_1274,2026-03-08 06:09:00,Meta Ads,click
USER_1818,2026-03-08 06:34:00,Meta Ads,click
USER_1489,2026-03-08 07:04:00,Google Ads,click
USER_2933,2026-03-08 07:19:00,Organic Search,visit
USER_3142,2026-03-08 07:30:00,Google Ads,visit
USER_2674,2026-03-08 08:00:00,Meta Ads,booking
USER_1254,2026-03-08 08:14:00,Google Ads,visit
USER_1088,2026-03-08 08:25:00,Organic Search,visit
USER_1758,2026-03-08 09:04:00,Google Ads,visit
USER_1923,2026-03-08 09:04:00,Google Ads,click
USER_2696,2026-03-08 09:31:00,Organic Search,booking
USER_2912,2026-03-08 09:47:00,Google Ads,click
USER_2694,2026-03-08 09:52:00,Meta Ads,click
USER_2782,2026-03-08 10:07:00,Meta Ads,click
USER_1330,2026-03-08 10:25:00,Organic Search,click
USER_1021,2026-03-08 10:50:00,Organic Search,click
USER_3065,2026-03-08 11:19:00,Meta Ads,visit
USER_2658,2026-03-08 11:22:00,Google Ads,signup
USER_1459,2026-03-08 11:51:00,Meta Ads,click
USER_1784,2026-03-08 11:57:00,Organic Search,click
USER_1645,2026-03-08 12:02:00,Email Referral,click
USER_1793,2026-03-08 12:18:00,Meta Ads,visit
USER_2815,2026-03-08 12:20:00,Google Ads,click
USER_2135,2026-03-08 12:35:00,Google Ads,visit
USER_3187,2026-03-08 12:38:00,Meta Ads,signup
USER_2948,2026-03-08 12:49:00,Email Referral,visit
USER_2109,2026-03-08 13:08:00,Google Ads,visit
USER_2438,2026-03-08 13:17:00,Organic Search,click
USER_1632,2026-03-08 13:18:00,Google Ads,signup
USER_1283,2026-03-08 13:29:00,Google Ads,visit
USER_2987,2026-03-08 14:10:00,Google Ads,click
USER_2859,2026-03-08 14:16:00,Email Referral,click
USER_1898,2026-03-08 14:35:00,Google Ads,click
USER_3131,2026-03-08 14:37:00,Google Ads,signup
USER_1772,2026-03-08 14:38:00,Meta Ads,click
USER_2423,2026-03-08 14:42:00,Organic Search,click
USER_1803,2026-03-08 15:07:00,Meta Ads,click
USER_2313,2026-03-08 15:12:00,Google Ads,visit
USER_2440,2026-03-08 15:15:00,Meta Ads,visit
USER_2524,2026-03-08 15:34:00,Google Ads,click
USER_2313,2026-03-08 15:34:00,Google Ads,visit
USER_2968,2026-03-08 15:56:00,Organic Search,click
USER_1805,2026-03-08 15:57:00,Email Referral,click
USER_1481,2026-03-08 16:12:00,Google Ads,click
USER_2929,2026-03-08 16:18:00,Google Ads,visit
USER_1673,2026-03-08 16:33:00,Google Ads,click
USER_1560,2026-03-08 16:38:00,Google Ads,signup
USER_3350,2026-03-08 16:50:00,Google Ads,click
USER_3108,2026-03-08 17:10:00,Meta Ads,click
USER_3223,2026-03-08 17:15:00,Email Referral,click
USER_1338,2026-03-08 17:34:00,Meta Ads,visit
USER_2055,2026-03-08 17:47:00,Organic Search,click
USER_2937,2026-03-08 17:51:00,Google Ads,click
USER_2797,2026-03-08 18:08:00,Organic Search,click
USER_2161,2026-03-08 18:25:00,Organic Search,click
USER_2208,2026-03-08 18:33:00,Meta Ads,click
USER_2071,2026-03-08 18:33:00,Google Ads,click
USER_1598,2026-03-08 18:41:00,Meta Ads,click
USER_3189,2026-03-08 18:47:00,Organic Search,click
USER_2185,2026-03-08 18:51:00,Meta Ads,click
USER_1908,2026-03-08 18:54:00,Organic Search,click
USER_2483,2026-03-08 19:02:00,Organic Search,visit
USER_1491,2026-03-08 19:08:00,Organic Search,click
USER_3319,2026-03-08 19:09:00,Meta Ads,click
USER_1853,2026-03-08 19:22:00,Meta Ads,click
USER_1043,2026-03-08 19:27:00,Organic Search,visit
USER_2166,2026-03-08 19:46:00,Email Referral,click
USER_1187,2026-03-08 19:49:00,Organic Search,click
USER_2020,2026-03-08 20:04:00,Meta Ads,click
USER_1944,2026-03-08 20:34:00,Google Ads,signup
USER_1363,2026-03-08 20:44:00,Google Ads,visit
USER_3049,2026-03-08 20:45:00,Organic Search,click
USER_3023,2026-03-08 21:00:00,Email Referral,visit
USER_2165,2026-03-08 21:09:00,Meta Ads,signup
USER_1970,2026-03-08 21:32:00,Google Ads,click
USER_3042,2026-03-08 22:14:00,Organic Search,click
USER_2113,2026-03-08 22:20:00,Meta Ads,click
USER_3362,2026-03-08 22:22:00,Google Ads,visit
USER_3175,2026-03-08 22:34:00,Google Ads,click
USER_1821,2026-03-08 22:48:00,Organic Search,click
USER_1041,2026-03-08 22:56:00,Google Ads,signup
USER_2440,2026-03-08 23:05:00,Google Ads,click
USER_1556,2026-03-08 23:36:00,Google Ads,visit
USER_1883,2026-03-08 23:42:00,Organic Search,click
USER_3076,2026-03-08 23:45:00,Organic Search,click
USER_2302,2026-03-08 23:45:00,Email Referral,click
USER_2009,2026-03-08 23:55:00,Meta Ads,click
USER_2873,2026-03-09 00:45:00,Organic Search,signup
USER_1036,2026-03-09 00:58:00,Meta Ads,click
USER_1713,2026-03-09 01:18:00,Organic Search,visit
USER_2552,2026-03-09 01:22:00,Organic Search,visit
USER_2885,2026-03-09 01:24:00,Meta Ads,visit
USER_1297,2026-03-09 01:41:00,Google Ads,visit
USER_2708,2026-03-09 02:32:00,Meta Ads,booking
USER_1097,2026-03-09 02:44:00,Organic Search,click
USER_1390,2026-03-09 02:54:00,Google Ads,click
USER_1204,2026-03-09 03:03:00,Google Ads,click
USER_1870,2026-03-09 03:06:00,Google Ads,click
USER_1679,2026-03-09 03:07:00,Google Ads,click
USER_2294,2026-03-09 03:10:00,Email Referral,signup
USER_2035,2026-03-09 03:12:00,Organic Search,booking
USER_2185,2026-03-09 03:17:00,Google Ads,booking
USER_2293,2026-03-09 03:36:00,Google Ads,click
USER_1551,2026-03-09 03:53:00,Meta Ads,click
USER_3307,2026-03-09 03:56:00,Meta Ads,click
USER_1143,2026-03-09 04:05:00,Meta Ads,visit
USER_2162,2026-03-09 04:14:00,Google Ads,visit
USER_2101,2026-03-09 04:36:00,Meta Ads,click
USER_1226,2026-03-09 04:37:00,Meta Ads,visit
USER_1778,2026-03-09 04:42:00,Meta Ads,click
USER_2961,2026-03-09 04:55:00,Email Referral,visit
USER_2159,2026-03-09 05:01:00,Google Ads,visit
USER_1905,2026-03-09 05:33:00,Google Ads,click
USER_1126,2026-03-09 05:45:00,Google Ads,signup
USER_2921,2026-03-09 05:47:00,Meta Ads,signup
USER_2329,2026-03-09 05:53:00,Meta Ads,click
USER_3156,2026-03-09 06:07:00,Organic Search,signup
USER_1624,2026-03-09 06:10:00,Google Ads,visit
USER_3426,2026-03-09 06:21:00,Organic Search,visit
USER_1401,2026-03-09 06:46:00,Meta Ads,click
USER_2395,2026-03-09 06:51:00,Organic Search,visit
USER_3465,2026-03-09 07:02:00,Google Ads,visit
USER_2381,2026-03-09 07:16:00,Email Referral,click
USER_2391,2026-03-09 07:35:00,Meta Ads,click
USER_2462,2026-03-09 08:13:00,Meta Ads,visit
USER_2891,2026-03-09 08:16:00,Organic Search,booking
USER_1957,2026-03-09 09:01:00,Meta Ads,click
USER_2689,2026-03-09 09:03:00,Organic Search,click
USER_1226,2026-03-09 09:27:00,Google Ads,visit
USER_2046,2026-03-09 09:47:00,Google Ads,signup
USER_1916,2026-03-09 09:52:00,Meta Ads,click
USER_2565,2026-03-09 09:58:00,Google Ads,click
USER_2181,2026-03-09 10:10:00,Organic Search,click
USER_2972,2026-03-09 10:16:00,Google Ads,click
USER_2213,2026-03-09 10:25:00,Google Ads,signup
USER_1362,2026-03-09 10:58:00,Organic Search,visit
USER_3189,2026-03-09 11:22:00,Meta Ads,signup
USER_1188,2026-03-09 11:23:00,Meta Ads,visit
USER_1002,2026-03-09 11:46:00,Email Referral,visit
USER_1145,2026-03-09 11:47:00,Meta Ads,visit
USER_1886,2026-03-09 11:49:00,Organic Search,click
USER_3227,2026-03-09 12:09:00,Organic Search,booking
USER_1226,2026-03-09 12:17:00,Meta Ads,click
USER_1563,2026-03-09 12:27:00,Google Ads,signup
USER_1827,2026-03-09 12:32:00,Organic Search,click
USER_2085,2026-03-09 12:34:00,Meta Ads,click
USER_1901,2026-03-09 12:37:00,Google Ads,visit
USER_2709,2026-03-09 12:37:00,Google Ads,click
USER_1130,2026-03-09 12:43:00,Organic Search,signup
USER_3061,2026-03-09 12:48:00,Meta Ads,click
USER_2782,2026-03-09 13:11:00,Google Ads,booking
USER_2642,2026-03-09 13:17:00,Google Ads,signup
USER_1321,2026-03-09 13:23:00,Email Referral,click
USER_2801,2026-03-09 13:31:00,Meta Ads,signup
USER_1918,2026-03-09 14:05:00,Meta Ads,click
USER_2358,2026-03-09 14:13:00,Meta Ads,visit
USER_1187,2026-03-09 14:19:00,Meta Ads,visit
USER_3025,2026-03-09 14:39:00,Organic Search,click
USER_2839,2026-03-09 14:46:00,Email Referral,click
USER_2900,2026-03-09 15:09:00,Google Ads,booking
USER_1365,2026-03-09 15:11:00,Meta Ads,click
USER_1348,2026-03-09 15:27:00,Google Ads,click
USER_2037,2026-03-09 15:42:00,Google Ads,click
USER_1433,2026-03-09 15:46:00,Organic Search,click
USER_2071,2026-03-09 16:17:00,Organic Search,click
USER_1066,2026-03-09 16:18:00,Google Ads,click
USER_1365,2026-03-09 16:41:00,Meta Ads,visit
USER_2188,2026-03-09 16:42:00,Meta Ads,visit
USER_2447,2026-03-09 16:59:00,Google Ads,signup
USER_2314,2026-03-09 17:09:00,Google Ads,signup
USER_2063,2026-03-09 17:23:00,Google Ads,click
USER_2636,2026-03-09 18:23:00,Google Ads,signup
USER_3106,2026-03-09 18:34:00,Google Ads,click
USER_1481,2026-03-09 18:59:00,Organic Search,click
USER_1910,2026-03-09 19:07:00,Email Referral,click
USER_1574,2026-03-09 19:08:00,Organic Search,click
USER_2742,2026-03-09 19:32:00,Google Ads,visit
USER_1145,2026-03-09 19:33:00,Google Ads,visit
USER_1028,2026-03-09 19:40:00,Email Referral,click
USER_2757,2026-03-09 19:42:00,Meta Ads,click
USER_3133,2026-03-09 19:51:00,Meta Ads,visit
USER_1163,2026-03-09 19:58:00,Google Ads,visit
USER_3209,2026-03-09 20:00:00,Google Ads,visit
USER_3380,2026-03-09 20:13:00,Google Ads,click
USER_3109,2026-03-09 20:20:00,Google Ads,click
USER_1012,2026-03-09 20:24:00,Organic Search,visit
USER_2137,2026-03-09 20:26:00,Meta Ads,click
USER_2938,2026-03-09 21:00:00,Google Ads,visit
USER_3249,2026-03-09 21:24:00,Email Referral,visit
USER_2508,2026-03-09 21:59:00,Meta Ads,signup
USER_1509,2026-03-09 22:06:00,Organic Search,visit
USER_2527,2026-03-09 22:19:00,Meta Ads,signup
USER_2944,2026-03-09 22:31:00,Google Ads,signup
USER_3199,2026-03-09 22:46:00,Google Ads,click
USER_3402,2026-03-09 22:56:00,Meta Ads,click
USER_1010,2026-03-09 22:57:00,Meta Ads,click
USER_2472,2026-03-09 23:06:00,Google Ads,visit
USER_2237,2026-03-09 23:35:00,Organic Search,click
USER_2089,2026-03-09 23:43:00,Google Ads,visit
USER_2075,2026-03-10 00:07:00,Google Ads,click
USER_1005,2026-03-10 00:08:00,Google Ads,click
USER_1788,2026-03-10 00:18:00,Meta Ads,click
USER_2812,2026-03-10 00:34:00,Google Ads,signup
USER_1708,2026-03-10 00:44:00,Meta Ads,click
USER_2867,2026-03-10 01:13:00,Meta Ads,click
USER_1295,2026-03-10 01:15:00,Google Ads,booking
USER_1672,2026-03-10 01:16:00,Organic Search,click
USER_2503,2026-03-10 01:38:00,Organic Search,visit
USER_3396,2026-03-10 01:50:00,Meta Ads,click
USER_2715,2026-03-10 01:51:00,Organic Search,click
USER_2293,2026-03-10 02:11:00,Meta Ads,click
USER_1278,2026-03-10 02:17:00,Google Ads,click
USER_2688,2026-03-10 02:43:00,Google Ads,click
USER_1720,2026-03-10 03:08:00,Meta Ads,booking
USER_2993,2026-03-10 03:22:00,Google Ads,booking
USER_2379,2026-03-10 03:34:00,Meta Ads,click
USER_2474,2026-03-10 03:42:00,Meta Ads,visit
USER_2539,2026-03-10 03:53:00,Google Ads,click
USER_2574,2026-03-10 04:22:00,Google Ads,signup
USER_1283,2026-03-10 04:30:00,Google Ads,visit
USER_2530,2026-03-10 04:45:00,Meta Ads,click
USER_2336,2026-03-10 04:48:00,Organic Search,visit
USER_3404,2026-03-10 05:24:00,Google Ads,visit
USER_2041,2026-03-10 05:30:00,Organic Search,click
USER_1463,2026-03-10 05:40:00,Meta Ads,click
USER_1293,2026-03-10 05:48:00,Organic Search,click
USER_1584,2026-03-10 05:55:00,Google Ads,visit
USER_1546,2026-03-10 06:22:00,Meta Ads,visit
USER_3254,2026-03-10 06:27:00,Meta Ads,visit
USER_1437,2026-03-10 06:27:00,Organic Search,click
USER_1794,2026-03-10 06:31:00,Meta Ads,click
USER_1311,2026-03-10 06:51:00,Google Ads,visit
USER_2468,2026-03-10 06:54:00,Organic Search,booking
USER_1564,2026-03-10 07:10:00,Google Ads,booking
USER_2851,2026-03-10 07:28:00,Google Ads,click
USER_2133,2026-03-10 07:41:00,Google Ads,click
USER_1768,2026-03-10 07:47:00,Email Referral,click
USER_2471,2026-03-10 07:50:00,Google Ads,click
USER_2259,2026-03-10 07:51:00,Organic Search,click
USER_1025,2026-03-10 08:40:00,Google Ads,booking
USER_3058,2026-03-10 08:46:00,Google Ads,visit
USER_1547,2026-03-10 08:59:00,Meta Ads,visit
USER_1240,2026-03-10 09:02:00,Google Ads,signup
USER_1681,2026-03-10 09:38:00,Google Ads,visit
USER_2578,2026-03-10 09:51:00,Google Ads,click
USER_1685,2026-03-10 10:06:00,Organic Search,click
USER_3308,2026-03-10 10:29:00,Meta Ads,click
USER_3153,2026-03-10 11:05:00,Google Ads,visit
USER_3044,2026-03-10 11:09:00,Organic Search,click
USER_2867,2026-03-10 11:12:00,Organic Search,booking
USER_3451,2026-03-10 11:12:00,Organic Search,signup
USER_3162,2026-03-10 11:29:00,Google Ads,visit
USER_2852,2026-03-10 11:45:00,Google Ads,click
USER_1112,2026-03-10 11:59:00,Meta Ads,click
USER_1241,2026-03-10 12:09:00,Meta Ads,click
USER_1858,2026-03-10 12:18:00,Meta Ads,visit
USER_3068,2026-03-10 12:24:00,Meta Ads,click
USER_1299,2026-03-10 12:30:00,Organic Search,signup
USER_2769,2026-03-10 12:35:00,Organic Search,signup
USER_1053,2026-03-10 12:38:00,Meta Ads,visit
USER_2433,2026-03-10 12:43:00,Organic Search,visit
USER_2807,2026-03-10 12:51:00,Organic Search,click
USER_2908,2026-03-10 13:07:00,Email Referral,click
USER_1628,2026-03-10 13:20:00,Organic Search,click
USER_3336,2026-03-10 13:21:00,Google Ads,click
USER_1635,2026-03-10 13:22:00,Email Referral,click
USER_3007,2026-03-10 13:24:00,Google Ads,visit
USER_1636,2026-03-10 13:30:00,Meta Ads,click
USER_1255,2026-03-10 13:50:00,Meta Ads,click
USER_3188,2026-03-10 13:53:00,Organic Search,visit
USER_2194,2026-03-10 14:29:00,Google Ads,click
USER_2945,2026-03-10 14:34:00,Google Ads,signup
USER_3060,2026-03-10 14:38:00,Google Ads,booking
USER_2793,2026-03-10 15:05:00,Google Ads,visit
USER_2058,2026-03-10 15:39:00,Email Referral,click
USER_3489,2026-03-10 16:16:00,Meta Ads,visit
USER_3205,2026-03-10 16:30:00,Meta Ads,visit
USER_2814,2026-03-10 16:39:00,Organic Search,click
USER_1629,2026-03-10 17:29:00,Organic Search,click
USER_1891,2026-03-10 17:36:00,Google Ads,visit
USER_2992,2026-03-10 17:39:00,Organic Search,click
USER_3360,2026-03-10 17:44:00,Meta Ads,click
USER_2606,2026-03-10 17:47:00,Organic Search,signup
USER_3434,2026-03-10 17:53:00,Meta Ads,click
USER_1556,2026-03-10 17:55:00,Organic Search,visit
USER_1420,2026-03-10 18:04:00,Email Referral,visit
USER_2047,2026-03-10 18:06:00,Organic Search,signup
USER_2983,2026-03-10 18:38:00,Organic Search,visit
USER_1202,2026-03-10 19:07:00,Meta Ads,click
USER_2526,2026-03-10 19:35:00,Organic Search,click
USER_1874,2026-03-10 19:38:00,Meta Ads,visit
USER_1270,2026-03-10 20:09:00,Organic Search,click
USER_3220,2026-03-10 20:13:00,Organic Search,visit
USER_2600,2026-03-10 20:17:00,Google Ads,visit
USER_1083,2026-03-10 20:47:00,Google Ads,click
USER_1831,2026-03-10 20:48:00,Google Ads,visit
USER_1103,2026-03-10 20:55:00,Meta Ads,signup
USER_1926,2026-03-10 21:15:00,Meta Ads,signup
USER_1043,2026-03-10 21:26:00,Meta Ads,click
USER_1921,2026-03-10 21:27:00,Email Referral,visit
USER_1997,2026-03-10 21:28:00,Google Ads,click
USER_1542,2026-03-10 21:28:00,Organic Search,signup
USER_2128,2026-03-10 21:29:00,Google Ads,click
USER_1828,2026-03-10 21:39:00,Meta Ads,click
USER_2401,2026-03-10 21:51:00,Organic Search,click
USER_1179,2026-03-10 22:07:00,Meta Ads,visit
USER_1825,2026-03-10 22:44:00,Google Ads,click
USER_2204,2026-03-10 22:55:00,Google Ads,click
USER_3492,2026-03-10 23:00:00,Google Ads,visit
USER_1675,2026-03-10 23:01:00,Email Referral,visit
USER_1413,2026-03-10 23:09:00,Google Ads,signup
USER_1341,2026-03-11 00:17:00,Email Referral,click
USER_2561,2026-03-11 00:32:00,Google Ads,click
USER_1531,2026-03-11 00:36:00,Google Ads,booking
USER_2891,2026-03-11 00:39:00,Google Ads,click
USER_1717,2026-03-11 01:14:00,Google Ads,visit
USER_2588,2026-03-11 01:25:00,Google Ads,click
USER_1533,2026-03-11 01:32:00,Meta Ads,signup
USER_1336,2026-03-11 01:40:00,Google Ads,click
USER_1633,2026-03-11 01:48:00,Google Ads,click
USER_2489,2026-03-11 01:53:00,Google Ads,click
USER_1729,2026-03-11 01:57:00,Email Referral,visit
USER_2640,2026-03-11 02:31:00,Meta Ads,click
USER_1478,2026-03-11 02:34:00,Meta Ads,visit
USER_2805,2026-03-11 02:38:00,Meta Ads,booking
USER_3204,2026-03-11 02:40:00,Organic Search,visit
USER_1497,2026-03-11 03:00:00,Google Ads,signup
USER_2910,2026-03-11 03:06:00,Google Ads,click
USER_2591,2026-03-11 03:19:00,Organic Search,visit
USER_2957,2026-03-11 03:21:00,Meta Ads,visit
USER_1297,2026-03-11 03:31:00,Google Ads,click
USER_3177,2026-03-11 03:52:00,Email Referral,click
USER_2197,2026-03-11 03:53:00,Meta Ads,visit
USER_1282,2026-03-11 04:07:00,Meta Ads,click
USER_1190,2026-03-11 04:18:00,Meta Ads,visit
USER_3063,2026-03-11 04:41:00,Organic Search,booking
USER_3350,2026-03-11 04:58:00,Meta Ads,visit
USER_1388,2026-03-11 05:10:00,Organic Search,visit
USER_3087,2026-03-11 05:33:00,Organic Search,visit
USER_3259,2026-03-11 06:01:00,Meta Ads,visit
USER_2196,2026-03-11 06:39:00,Email Referral,click
USER_1229,2026-03-11 06:39:00,Meta Ads,visit
USER_2591,2026-03-11 07:13:00,Organic Search,signup
USER_1330,2026-03-11 07:27:00,Google Ads,click
USER_2200,2026-03-11 08:07:00,Organic Search,visit
USER_2856,2026-03-11 08:11:00,Meta Ads,click
USER_2645,2026-03-11 08:39:00,Google Ads,click
USER_2987,2026-03-11 08:45:00,Google Ads,booking
USER_1471,2026-03-11 08:53:00,Meta Ads,click
USER_3107,2026-03-11 09:13:00,Organic Search,click
USER_2602,2026-03-11 09:21:00,Email Referral,click
USER_2093,2026-03-11 09:22:00,Meta Ads,visit
USER_1365,2026-03-11 09:28:00,Google Ads,visit
USER_1661,2026-03-11 09:41:00,Google Ads,booking
USER_2101,2026-03-11 09:47:00,Google Ads,visit
USER_1331,2026-03-11 09:56:00,Meta Ads,visit
USER_1929,2026-03-11 09:58:00,Google Ads,visit
USER_2270,2026-03-11 10:23:00,Meta Ads,click
USER_2800,2026-03-11 10:26:00,Meta Ads,booking
USER_1551,2026-03-11 10:35:00,Meta Ads,signup
USER_1936,2026-03-11 10:44:00,Google Ads,visit
USER_1768,2026-03-11 10:45:00,Organic Search,click
USER_1111,2026-03-11 10:46:00,Organic Search,click
USER_3181,2026-03-11 10:49:00,Google Ads,visit
USER_3141,2026-03-11 11:02:00,Organic Search,visit
USER_1410,2026-03-11 11:21:00,Google Ads,click
USER_2647,2026-03-11 11:45:00,Organic Search,click
USER_3327,2026-03-11 12:13:00,Meta Ads,visit
USER_1390,2026-03-11 12:14:00,Email Referral,booking
USER_3375,2026-03-11 12:45:00,Meta Ads,click
USER_2912,2026-03-11 12:46:00,Email Referral,click
USER_1747,2026-03-11 13:08:00,Meta Ads,click
USER_1489,2026-03-11 13:10:00,Google Ads,signup
USER_1999,2026-03-11 13:25:00,Organic Search,visit
USER_2553,2026-03-11 13:40:00,Email Referral,visit
USER_2223,2026-03-11 13:59:00,Organic Search,click
USER_3427,2026-03-11 14:07:00,Google Ads,booking
USER_1833,2026-03-11 14:12:00,Google Ads,booking
USER_2599,2026-03-11 14:24:00,Email Referral,visit
USER_2507,2026-03-11 14:28:00,Organic Search,click
USER_1968,2026-03-11 15:02:00,Google Ads,signup
USER_3329,2026-03-11 15:08:00,Organic Search,booking
USER_3425,2026-03-11 15:56:00,Email Referral,click
USER_2083,2026-03-11 16:07:00,Organic Search,click
USER_1844,2026-03-11 16:14:00,Google Ads,click
USER_1105,2026-03-11 16:27:00,Organic Search,click
USER_2385,2026-03-11 16:44:00,Organic Search,visit
USER_1518,2026-03-11 17:10:00,Meta Ads,visit
USER_1990,2026-03-11 17:33:00,Meta Ads,click
USER_1520,2026-03-11 19:14:00,Google Ads,visit
USER_1816,2026-03-11 19:21:00,Meta Ads,click
USER_2088,2026-03-11 19:38:00,Google Ads,visit
USER_3463,2026-03-11 20:36:00,Meta Ads,signup
USER_2644,2026-03-11 20:44:00,Meta Ads,visit
USER_1284,2026-03-11 21:10:00,Meta Ads,signup
USER_3280,2026-03-11 21:24:00,Google Ads,visit
USER_1542,2026-03-11 21:36:00,Meta Ads,click
USER_2776,2026-03-11 21:42:00,Google Ads,visit
USER_2037,2026-03-11 22:06:00,Google Ads,signup
USER_2544,2026-03-11 22:14:00,Email Referral,click
USER_3190,2026-03-11 22:34:00,Google Ads,click
USER_1307,2026-03-11 23:54:00,Google Ads,click
USER_1274,2026-03-12 00:05:00,Meta Ads,click
USER_1448,2026-03-12 00:08:00,Meta Ads,click
USER_1183,2026-03-12 00:25:00,Organic Search,visit
USER_3080,2026-03-12 00:54:00,Google Ads,click
USER_1899,2026-03-12 00:59:00,Email Referral,click
USER_1469,2026-03-12 01:10:00,Google Ads,visit
USER_2101,2026-03-12 01:31:00,Meta Ads,click
USER_1785,2026-03-12 01:42:00,Organic Search,visit
USER_3160,2026-03-12 02:24:00,Google Ads,click
USER_3494,2026-03-12 02:55:00,Google Ads,click
USER_2751,2026-03-12 03:41:00,Email Referral,signup
USER_3268,2026-03-12 03:51:00,Organic Search,click
USER_2754,2026-03-12 04:52:00,Organic Search,click
USER_2925,2026-03-12 05:35:00,Meta Ads,click
USER_1877,2026-03-12 05:49:00,Google Ads,click
USER_2758,2026-03-12 05:58:00,Google Ads,click
USER_1422,2026-03-12 05:58:00,Organic Search,visit
USER_2153,2026-03-12 05:58:00,Google Ads,visit
USER_3477,2026-03-12 06:06:00,Google Ads,booking
USER_3348,2026-03-12 06:07:00,Google Ads,booking
USER_3157,2026-03-12 06:12:00,Google Ads,click
USER_2677,2026-03-12 06:12:00,Google Ads,visit
USER_2071,2026-03-12 06:28:00,Google Ads,signup
USER_2168,2026-03-12 06:32:00,Organic Search,click
USER_2990,2026-03-12 06:45:00,Google Ads,click
USER_2313,2026-03-12 06:48:00,Google Ads,click
USER_1489,2026-03-12 06:54:00,Organic Search,click
USER_3309,2026-03-12 07:13:00,Organic Search,visit
USER_3066,2026-03-12 07:13:00,Meta Ads,click
USER_2550,2026-03-12 07:44:00,Meta Ads,visit
USER_1854,2026-03-12 07:56:00,Google Ads,click
USER_3049,2026-03-12 08:00:00,Google Ads,click
USER_2298,2026-03-12 08:17:00,Google Ads,click
USER_2959,2026-03-12 08:24:00,Google Ads,click
USER_2423,2026-03-12 08:40:00,Meta Ads,visit
USER_2756,2026-03-12 08:44:00,Organic Search,click
USER_1194,2026-03-12 08:44:00,Meta Ads,click
USER_1663,2026-03-12 08:47:00,Meta Ads,visit
USER_1998,2026-03-12 08:50:00,Meta Ads,click
USER_2603,2026-03-12 09:18:00,Meta Ads,visit
USER_1940,2026-03-12 09:32:00,Email Referral,booking
USER_3305,2026-03-12 09:55:00,Meta Ads,click
USER_2573,2026-03-12 09:55:00,Organic Search,visit
USER_1472,2026-03-12 10:25:00,Meta Ads,visit
USER_2976,2026-03-12 10:32:00,Email Referral,visit
USER_2674,2026-03-12 10:46:00,Meta Ads,visit
USER_3360,2026-03-12 10:46:00,Google Ads,click
USER_2933,2026-03-12 11:11:00,Meta Ads,visit
USER_3325,2026-03-12 11:20:00,Meta Ads,click
USER_1417,2026-03-12 11:39:00,Meta Ads,signup
USER_2724,2026-03-12 11:51:00,Google Ads,click
USER_2679,2026-03-12 12:00:00,Organic Search,visit
USER_2044,2026-03-12 12:16:00,Google Ads,visit
USER_1033,2026-03-12 12:46:00,Organic Search,click
USER_3355,2026-03-12 12:57:00,Organic Search,click
USER_1751,2026-03-12 13:31:00,Organic Search,signup
USER_1954,2026-03-12 13:43:00,Meta Ads,click
USER_1830,2026-03-12 14:03:00,Meta Ads,signup
USER_2584,2026-03-12 14:20:00,Google Ads,visit
USER_2677,2026-03-12 14:25:00,Google Ads,click
USER_3189,2026-03-12 14:29:00,Google Ads,visit
USER_2702,2026-03-12 14:43:00,Email Referral,visit
USER_1083,2026-03-12 14:47:00,Organic Search,click
USER_2723,2026-03-12 15:13:00,Organic Search,visit
USER_3318,2026-03-12 15:21:00,Organic Search,click
USER_2786,2026-03-12 15:27:00,Meta Ads,signup
USER_2980,2026-03-12 15:46:00,Google Ads,visit
USER_2258,2026-03-12 16:06:00,Google Ads,click
USER_2740,2026-03-12 16:09:00,Meta Ads,click
USER_2765,2026-03-12 16:27:00,Google Ads,signup
USER_1221,2026-03-12 16:36:00,Meta Ads,booking
USER_3443,2026-03-12 16:39:00,Google Ads,click
USER_1048,2026-03-12 16:41:00,Meta Ads,visit
USER_3180,2026-03-12 16:43:00,Google Ads,visit
USER_3324,2026-03-12 16:48:00,Email Referral,click
USER_2009,2026-03-12 16:55:00,Email Referral,signup
USER_2540,2026-03-12 17:07:00,Organic Search,visit
USER_1993,2026-03-12 17:14:00,Email Referral,visit
USER_1029,2026-03-12 17:53:00,Organic Search,signup
USER_2292,2026-03-12 17:57:00,Google Ads,booking
USER_3301,2026-03-12 18:15:00,Email Referral,visit
USER_1575,2026-03-12 18:57:00,Google Ads,click
USER_3315,2026-03-12 18:58:00,Email Referral,click
USER_2152,2026-03-12 19:10:00,Google Ads,visit
